ResponseId,variable,value,picture_order,side,action_nr,actor,actions,action_short,attention_response,attention_correct_x,attention_correct_y,IPAddress,BirthYear,Ethnicity,Gender,Age,Rating,Actor,Action,Binary
R_1KrONZ7FAqsKvSM,Q14_1_2,Unsure,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,184.57.227.57,2002,White,Female,19.0,0,nurse,Notify Trusted,0.0
R_1KrONZ7FAqsKvSM,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,184.57.227.57,2002,White,Female,19.0,1,robot,Notify Trusted,1.0
R_1KrONZ7FAqsKvSM,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,184.57.227.57,2002,White,Female,19.0,1,nurse,Notify Doctor,1.0
R_1KrONZ7FAqsKvSM,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,184.57.227.57,2002,White,Female,19.0,1,robot,Notify Doctor,1.0
R_1KrONZ7FAqsKvSM,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,184.57.227.57,2002,White,Female,19.0,1,nurse,Repeat,1.0
R_1KrONZ7FAqsKvSM,Q14_2_4,Unsure,Q14,2,4,robot,repeat the request to take the medication,Repeat,Unsure,True,1.0,184.57.227.57,2002,White,Female,19.0,0,robot,Repeat,0.0
R_1KrONZ7FAqsKvSM,Q14_1_5,Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Permissible,True,1.0,184.57.227.57,2002,White,Female,19.0,1,nurse,Refuse Dinner,1.0
R_1KrONZ7FAqsKvSM,Q14_2_5,Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Permissible,True,1.0,184.57.227.57,2002,White,Female,19.0,1,robot,Refuse Dinner,1.0
R_1KrONZ7FAqsKvSM,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,184.57.227.57,2002,White,Female,19.0,1,nurse,No TV,1.0
R_1KrONZ7FAqsKvSM,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,184.57.227.57,2002,White,Female,19.0,1,robot,No TV,1.0
R_3dRlLRWqMotE0BZ,Q14_1_1,Unsure,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,98.102.203.61,2002,White,Male,19.0,0,nurse,Accept,0.0
R_3dRlLRWqMotE0BZ,Q14_2_1,Not Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,98.102.203.61,2002,White,Male,19.0,-1,robot,Accept,0.0
R_3dRlLRWqMotE0BZ,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,98.102.203.61,2002,White,Male,19.0,1,nurse,Notify Trusted,1.0
R_3dRlLRWqMotE0BZ,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,98.102.203.61,2002,White,Male,19.0,1,robot,Notify Trusted,1.0
R_3dRlLRWqMotE0BZ,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,98.102.203.61,2002,White,Male,19.0,1,nurse,Notify Doctor,1.0
R_3dRlLRWqMotE0BZ,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,98.102.203.61,2002,White,Male,19.0,1,robot,Notify Doctor,1.0
R_3dRlLRWqMotE0BZ,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,98.102.203.61,2002,White,Male,19.0,1,nurse,Repeat,1.0
R_3dRlLRWqMotE0BZ,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,98.102.203.61,2002,White,Male,19.0,1,robot,Repeat,1.0
R_3dRlLRWqMotE0BZ,Q14_1_5,Unsure,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Unsure,True,1.0,98.102.203.61,2002,White,Male,19.0,0,nurse,Refuse Dinner,0.0
R_3dRlLRWqMotE0BZ,Q14_2_5,Unsure,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Unsure,True,1.0,98.102.203.61,2002,White,Male,19.0,0,robot,Refuse Dinner,0.0
R_3dRlLRWqMotE0BZ,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,Permissible,True,1.0,98.102.203.61,2002,White,Male,19.0,1,nurse,No TV,1.0
R_3dRlLRWqMotE0BZ,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Permissible,True,1.0,98.102.203.61,2002,White,Male,19.0,1,robot,No TV,1.0
R_3IWfwGALd4GOavZ,Q14_1_1,Unsure,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,74.130.177.203,2001,White,Female,20.0,0,nurse,Accept,0.0
R_3IWfwGALd4GOavZ,Q14_2_1,Unsure,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,74.130.177.203,2001,White,Female,20.0,0,robot,Accept,0.0
R_3IWfwGALd4GOavZ,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,74.130.177.203,2001,White,Female,20.0,1,nurse,Notify Trusted,1.0
R_3IWfwGALd4GOavZ,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,74.130.177.203,2001,White,Female,20.0,1,robot,Notify Trusted,1.0
R_3IWfwGALd4GOavZ,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.130.177.203,2001,White,Female,20.0,1,nurse,Notify Doctor,1.0
R_3IWfwGALd4GOavZ,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.130.177.203,2001,White,Female,20.0,1,robot,Notify Doctor,1.0
R_3IWfwGALd4GOavZ,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,74.130.177.203,2001,White,Female,20.0,1,nurse,Repeat,1.0
R_3IWfwGALd4GOavZ,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,74.130.177.203,2001,White,Female,20.0,1,robot,Repeat,1.0
R_3IWfwGALd4GOavZ,Q14_1_5,Not Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,74.130.177.203,2001,White,Female,20.0,-1,nurse,Refuse Dinner,0.0
R_3IWfwGALd4GOavZ,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,74.130.177.203,2001,White,Female,20.0,-1,robot,Refuse Dinner,0.0
R_3IWfwGALd4GOavZ,Q14_1_6,Unsure,Q14,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,74.130.177.203,2001,White,Female,20.0,0,nurse,No TV,0.0
R_3IWfwGALd4GOavZ,Q14_2_6,Unsure,Q14,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,74.130.177.203,2001,White,Female,20.0,0,robot,No TV,0.0
