ResponseId,variable,rating_nr,vignette_nr,actor,disease,action,response,CQ1,CQ2,CQ3,CQ1_correct,CQ2_correct,CQ3_correct,CQ_correct,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,IPAddress,accuracy,Actor,Action,Rating,Medical Condition,Stage,Condition
R_0UPHd8jWGbaVZTz,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1993,3,27.118804931641,-80.366600036621,76.109.17.176,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_3QWPL31to8D1ABv,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1960,2,34.026596069336,-84.31520080566399,96.32.160.62,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_3PsEitwEFPTX6uB,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,1,1992,2,29.752700805664002,-95.409896850586,38.100.151.206,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_1IbHiJXsU8YG219,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1981,3,47.577896118164,-114.73149871826,216.14.243.181,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_1rkxWzMwB1iUtIi,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,1,1995,1,25.734100341797,-80.359397888184,76.110.4.223,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_1eRbOcL5kbD9A0x,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1979,2,44.428497314453004,-70.14990234375,67.253.98.90,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_2P4MfmLKjjhyjAW,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1990,2,45.444305419921996,-122.96630096436,50.43.58.154,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_2uP1whDsmrnfUwM,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1979,2,28.244400024414002,-82.69329833984399,24.160.70.38,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_2woS5TJe9rjxbQs,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1969,3,40.07600402832,-79.919403076172,72.23.176.115,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_NVLeJImaMHDRQWt,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1949,4,45.574203491211,-122.59930419921999,97.120.147.29,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_1Nspy4aNLlHz824,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1975,2,45.072402954102,-93.187400817871,75.168.0.73,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_0HEO3NzqAlGpXlD,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1990,2,34.027297973633,-117.58779907226999,47.148.167.203,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_2wvLIsVh79QtZ1S,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1980,2,44.955596923828004,-93.384101867676,73.228.176.127,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_TnCXZUrHWNwPcsx,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,1,1949,4,40.927200317383,-74.30390167236301,24.47.213.31,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_r3Is1M6WvRClTnr,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1987,2,40.058197021484,-80.636199951172,71.60.31.147,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_27xJrIcwwJPKke4,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1995,2,42.028396606445,-96.130302429199,66.172.247.190,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_yDNSl9YbTs2Dty9,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,1,1992,2,41.887603759766,-87.63680267334,73.51.191.49,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_2QlaScRVb09QRd9,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1975,3,-22.875106811523,-43.277496337890994,200.139.70.228,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2PjunXcUDMq8tiO,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1979,2,41.315200805664,-81.440498352051,65.25.44.236,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_5nkxyzNA8YLvH9f,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1992,3,47.177093505859006,-122.18650054931999,71.197.157.206,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3rU83TBWBO5GY2W,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1985,3,42.44140625,-83.654197692871,66.188.55.188,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_2di3EDVM4FKbu8g,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,0,1987,2,36.265197753906,-82.83399963378899,73.120.107.149,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_1KkiSV62ALgkR6w,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1948,3,40.226196289062,-75.293098449707,73.165.184.111,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_BFbxuN5M1UUKknL,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,0,1987,2,40.760498046875,-73.993301391602,205.156.136.229,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_2Eb0eY4x6jlvBwV,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1978,2,36.925094604492,-93.91970062255899,104.153.159.50,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_OPfZdZPeJiYXdSN,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1977,2,39.952301025391,-75.16380310058601,198.140.4.205,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_1Fs4V3fyq676KHO,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1978,3,35.33659362793,-80.795799255371,70.60.202.70,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_r3IOz52bZieg0XT,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1968,2,47.680099487305,-122.12060546875,71.197.160.59,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_2BlkUqnNNWs4RUX,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,3,Perca,Accept,Sciz,True,True,True,True,0,1992,2,32.964706420898,-80.201499938965,24.211.96.104,1.0,Human,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_28HEHNMsk49J2IJ,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,3,Perca,Accept,Sciz,True,True,True,True,1,1985,2,41.103393554688,-104.90589904785,172.245.214.104,1.0,Human,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_2VqCt3W5cixUmbk,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1965,2,40.680892944336,-73.946296691895,68.197.247.13,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_30hRz7OUhNRY9bn,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,2,Perca,Accept,Sciz,True,True,True,True,0,1987,1,34.045196533203004,-80.838203430176,99.174.218.180,1.0,Human,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_2BmJz6LMnWlLKfu,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,3,Perca,Accept,Sciz,True,True,True,True,1,1950,2,32.257202148438,-111.08090209961,174.18.113.224,1.0,Human,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_3s4DQYwpdXCa2Ln,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1980,3,32.868499755859,-84.324600219727,97.80.144.250,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_2RXoGHZdfvBWoCW,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1979,2,36.369903564453004,-121.84059906006,204.102.229.130,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3QLscnai58ryyck,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1989,2,17.375305175781,78.474395751953,183.83.228.222,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_3PS5OPjusIz7Ett,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1973,2,37.627304077148,-77.543701171875,173.242.166.70,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2OOo9V1QQN4LlND,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1983,2,38.908493041992,-77.017700195312,99.203.16.100,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_3J1TU9oQ3gbJ6Ex,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,2,Perca,Accept,Sciz,True,True,True,True,0,1961,6,34.774398803711,-106.7274017334,73.26.55.87,1.0,Human,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_2YJ6FOigPqzDw94,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1989,6,41.667098999023,-85.96589660644501,172.77.172.174,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_3meqRfAR213oeXm,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1977,5,28.476806640625,-81.63189697265601,97.104.210.56,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3GprTSQs8R3jH7v,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1982,2,33.6748046875,-117.9089050293,108.171.135.166,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_1EYDsmw2278jKfn,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1980,2,-28.039901733398,-48.653198242188,201.67.162.14,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_1M5SxU01FfKWpiM,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1992,2,40.069793701171996,-85.98169708251999,99.28.8.89,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2QQBPS5OiJl2NlE,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1972,2,31.758697509766,-106.48690032959,67.98.222.16,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3R7x2HymeIchD7N,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,0,1983,2,39.592498779296996,-86.111099243164,68.54.140.19,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_1dN24kVEOuHntCS,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,0,1981,2,39.917098999023,-76.72560119628899,174.55.134.23,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_vITlrDUWYh0VAIh,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,1,1992,2,34.192901611328004,-117.61039733886999,71.84.95.84,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_yIqOifnxRY76aMp,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1995,2,40.757202148438,-81.423797607422,24.140.108.98,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_ehrRMhmodKmKVJD,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,0,1995,2,39.564498901367,-75.59700012207,128.175.107.219,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_1Gw8lnhFhW5r2Hz,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1970,2,39.715103149414,-75.730598449707,206.16.224.135,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3Ea0LQ4aC1GhtU1,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,1,1995,2,40.655197143555,-75.38140106201199,146.115.208.212,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_9ZbzsGoWxO0UVKp,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1976,2,40.731704711914,-73.988502502441,162.220.41.206,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_300gOn9uhlXgK8u,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,1,Perca,Accept,Sciz,True,True,True,True,1,1981,2,32.786193847656,-79.94709777832,128.23.28.83,1.0,Human,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_AKIoP5lsKbj6F2x,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1976,2,41.214706420898,-89.047401428223,207.179.230.161,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_1hRJT7u4fTGDgmB,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,1,1995,5,47.755493164062,-122.29919433594,24.19.11.63,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_11chLEHheIOHnWf,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1984,2,32.738006591796996,-96.44629669189501,192.132.44.54,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_10Na5goHPJgh3fP,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1985,2,32.478103637695,-86.35980224609399,104.137.42.140,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_1hMFmMKCduSBIbg,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,3,Perca,Accept,Sciz,True,True,True,True,0,1991,3,45.577392578125,-122.62080383301,73.96.107.16,1.0,Human,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_5nCcJk6zMzPPrpL,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1974,2,40.154495239258,-75.380897521973,108.2.215.50,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_1qXuxnOPnsK3IPB,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,2,Perca,Accept,Sciz,True,True,True,True,0,1976,2,40.046997070312,-75.281097412109,68.168.89.190,1.0,Human,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_2XdOzNl92TBIUAn,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1960,6,40.440994262695,-81.49199676513699,174.96.102.130,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_1LhXAkAp4KomRPX,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,0,1978,2,36.345703125,-94.25140380859399,161.165.196.112,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_1mUclnUnfIfkhAD,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,1,Perca,Accept,Sciz,True,True,True,True,1,1990,1,32.737106323242,-117.08810424805,68.107.111.227,1.0,Human,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_3noNQnTX5tYa8At,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,0,1983,2,30.632705688477,-97.677200317383,47.221.152.95,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_273GdNseqKcjUpP,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1959,2,39.07209777832,-94.450302124023,108.202.89.175,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_AvqlvhZo0DzW3jX,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1969,2,42.364807128906,-71.896896362305,146.189.165.252,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_1QrvM4GIbeN3RMx,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,1,Perca,Accept,Sciz,True,True,True,True,0,1977,5,42.426300048828004,-71.454200744629,96.233.108.223,1.0,Human,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_1gwJGJDVvXhETOU,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1991,3,41.321792602539,-74.200798034668,148.74.35.152,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_28UoKCtB1kKiHPF,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,1,1979,2,39.303100585938,-82.082801818848,192.182.184.10,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_DpjX71n3QmP4KZj,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1966,3,33.769393920898,-112.24819946289,75.172.188.19,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_x5VOXxUlSbotYpH,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1968,2,29.739700317382997,-95.523803710938,73.77.190.239,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3NysNZZ4uqDwk8y,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,0,1989,3,38.308197021484,-85.984199523926,74.137.60.167,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_3PbKbsQl1IxhxJh,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,1,1967,3,36.035507202148,-78.83910369873,50.111.50.230,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_2ZTGlspu5YOIoSK,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1949,4,40.035797119141,-84.17749786377,184.59.83.144,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3EyWsATpIMKo14Y,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,1,Perca,Accept,Sciz,True,True,True,True,0,1959,4,31.044998168944996,-97.50869750976601,66.196.26.83,1.0,Human,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_2trloWonwfuGnwg,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1984,2,32.298797607421996,-90.184799194336,75.105.78.94,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_1YXbs0M8qMrBb4R,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1984,3,37.442596435546996,-77.671997070312,74.110.207.57,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_2s1J2FYzmykIebs,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1991,2,41.30940246582,-72.924003601074,73.182.224.118,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_24vfy0CkLsuCVgI,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1984,2,47.489105224609006,-122.29080200195,23.106.26.74,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_12aIm2wkrrhTkc1,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1998,2,37.751007080078004,-97.82199859619101,184.164.147.5,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_25NrHNlZpyVbGGX,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,1,1981,2,38.169906616211,-121.93669891357,73.71.209.93,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_O6H21IEWnXsHsK5,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1987,2,39.479202270508,-84.712997436523,75.187.69.219,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3MxI9LRbQ4MrIBi,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1976,2,37.057098388671996,-76.46189880371101,72.84.107.65,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_2coxzH6GpaKTd0p,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,3,Perca,Accept,Sciz,True,True,True,True,0,1978,2,30.271194458007997,-89.77050018310499,162.192.89.154,1.0,Human,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_2WCLDBHTvU3R7Ju,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1964,3,40.203994750977,-75.53810119628899,173.62.213.175,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_3iVAK6qPkLI5tXI,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,0,1989,3,35.229797363281,-81.242797851562,98.24.118.246,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_12GajDdAe7cH2iO,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,1,Perca,Accept,Sciz,True,True,True,True,0,1984,5,37.751007080078004,-97.82199859619101,38.132.115.209,1.0,Human,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_6MxkVvY9teB9bSp,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1984,2,40.581695556641,-74.23149871826199,75.147.113.177,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_2SrE53i1ThhOuo9,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,2,Perca,Accept,Sciz,True,True,True,True,1,1978,2,-1.2832946777343999,36.816696166992,154.76.135.89,1.0,Human,Accept,2,Schizophrenia,Rating 1,Schizophrenia
R_OdpKd9HLruR1Rw5,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-2,Perca,Accept,Sciz,True,True,True,True,0,1987,3,43.046401977539,-87.966903686523,75.86.25.24,1.0,Human,Accept,-2,Schizophrenia,Rating 1,Schizophrenia
R_1QJETLfIqBzk2gk,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-1,Perca,Accept,Sciz,True,True,True,True,0,1993,1,42.375793457031,-83.280799865723,97.70.198.126,1.0,Human,Accept,-1,Schizophrenia,Rating 1,Schizophrenia
R_3gOa0wK9duIhiXm,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,3,Perca,Accept,Sciz,True,True,True,True,1,1957,2,29.301300048828,-94.79769897460899,99.50.120.190,1.0,Human,Accept,3,Schizophrenia,Rating 1,Schizophrenia
R_9oACDDyWGwPmIvL,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,0,1982,2,36.330093383789,-78.408302307129,152.26.210.33,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
R_XyXSMAOFnChzhf3,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,1,Perca,Accept,Sciz,True,True,True,True,1,1993,2,42.302703857421996,-83.245597839355,136.2.33.166,1.0,Human,Accept,1,Schizophrenia,Rating 1,Schizophrenia
R_3GqDmPb4HqNd97R,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,0,1987,2,41.261505126953004,-96.052696228027,204.58.233.6,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_2ZUgIdjF9lyPolB,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,0,Perca,Accept,Sciz,True,True,True,True,0,1990,2,44.074401855469,-121.2574005127,208.100.170.91,1.0,Human,Accept,0,Schizophrenia,Rating 1,Schizophrenia
R_svdLL55eUWEl3UJ,A1_6_Perca_Sciz_Accept,1,6,Perca,Sciz,Accept,-3,Perca,Accept,Sciz,True,True,True,True,1,1981,3,29.441101074219,-98.45850372314501,76.185.183.214,1.0,Human,Accept,-3,Schizophrenia,Rating 1,Schizophrenia
