V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,MTurkCode,Q31,A1_1_Rob_Anx_Accept,A1_2_Rob_Sciz_Accept,A1_3_Rob_Anx_Force,A1_4_Rob_Sciz_Force,A1_5_Perca_Anx_Accept,A1_6_Perca_Sciz_Accept,A1_7_Perca_Anx_Force,A1_8_Perca_Sciz_Force,Ethical1_Robot_1,Ethical1_Perscare_1,CQ1,CQ2,CQ3,A2_1_Rob_Anx_Accept,A2_2_Rob_Sciz_Accept,A2_3_Rob_Anx_Force,A2_4_Rob_Sciz_Force,A2_5_Perca_Anx_Accept,A2_6_Perca_Sciz_Accept,A2_7_Perca_Anx_Force,A2_8_Perca_Sciz_Force,Ethical2_Robot_1,Ethical2_Perscare_1,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,LocationAccuracy
R_28D7byedpBFStLH,Default Response Set,Anonymous, , ,107.215.60.187,0,4/24/2018 16:44:36,4/24/2018 16:47:02,1,78081894,1, , , ,1, , , , ,-3, ,1,0,4, , , , , , , ,1, ,-3,0,1953,2,33.770797729492,-84.292999267578,-1
R_5hxL7Y6ReJtG4qB,Default Response Set,Anonymous, , ,108.72.44.117,0,4/24/2018 16:44:58,4/24/2018 16:47:02,1,98289093,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,0,1978,3,33.920303344727,-84.61799621582,-1
R_11chLEHheIOHnWf,Default Response Set,Anonymous, , ,192.132.44.54,0,4/24/2018 16:46:16,4/24/2018 16:47:02,1,95992322,1, , , , , ,1, , , ,-2,0,1,4, ,1, , , , , , ,-3, ,1,1984,2,32.738006591797,-96.446296691895,-1
R_10Na5goHPJgh3fP,Default Response Set,Anonymous, , ,104.137.42.140,0,4/24/2018 16:45:37,4/24/2018 16:47:02,1,6156461,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,-1, ,1,1985,2,32.478103637695,-86.359802246094,-1
R_A0aupurr9Pr7mOl,Default Response Set,Anonymous, , ,50.241.26.97,0,4/24/2018 16:45:56,4/24/2018 16:47:04,1,51165010,1, , ,1, , , , , ,0, ,1,0,1, , , , , , ,1, , ,-3,1,1967,2,34.148300170898,-84.140403747559,-1
R_qQtyGXXEs7txst3,Default Response Set,Anonymous, , ,66.61.11.210,0,4/24/2018 16:44:45,4/24/2018 16:47:06,1,7298089,1,1, , , , , , , ,-1, ,1,1,1, , , , ,1, , , , ,-2,1,1996,3,41.768203735352,-80.94750213623,-1
R_33BdMbWJmtmz0Dx,Default Response Set,Anonymous, , ,73.150.243.66,0,4/24/2018 16:46:22,4/24/2018 16:47:06,1,48691218,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,0, ,0,1997,2,40.866897583008,-74.821998596191,-1
R_2XakXvT3aY1qEDD,Default Response Set,Anonymous, , ,73.204.25.9,0,4/24/2018 16:45:45,4/24/2018 16:47:06,1,49257310,1, , , ,1, , , , ,0, ,1,0,4, , , , , , , ,1, ,0,0,1969,3,26.182907104492,-80.22380065918,-1
R_3ND6ScaUfBYwJZz,Default Response Set,Anonymous, , ,23.120.189.94,0,4/24/2018 16:45:13,4/24/2018 16:47:09,1,50674216,1, ,1, , , , , , ,-2, ,1,1,4, , , , , ,1, , , ,-3,0,1982,2,36.388702392578,-95.830101013184,-1
R_2qz6zoVWUU3GKgC,Default Response Set,Anonymous, , ,192.210.180.176,0,4/24/2018 16:44:20,4/24/2018 16:47:10,1,55763043,1,1, , , , , , , ,3, ,0,0,1, , , , ,1, , , , ,3,1,1988,3,42.88639831543,-78.87809753418,-1
R_1mwuCqTjjh0EpJG,Default Response Set,Anonymous, , ,66.117.213.187,0,4/24/2018 16:43:15,4/24/2018 16:47:16,1,91375518,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,2,1,1983,2,40.798797607422,-84.131896972656,-1
R_1hMFmMKCduSBIbg,Default Response Set,Anonymous, , ,73.96.107.16,0,4/24/2018 16:46:25,4/24/2018 16:47:18,1,37911897,1, , , , , ,1, , , ,3,0,1,4, ,1, , , , , , ,3, ,0,1991,3,45.577392578125,-122.62080383301,-1
R_3QGIkjIrUjjgwUx,Default Response Set,Anonymous, , ,24.60.176.206,0,4/24/2018 16:43:46,4/24/2018 16:47:18,1,36042583,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,0, ,1,1992,2,42.242904663086,-71.009803771973,-1
R_3sbOQsFaOv7PHQA,Default Response Set,Anonymous, , ,74.196.54.63,0,4/24/2018 16:45:16,4/24/2018 16:47:19,1,65478897,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,1, ,1,1963,2,35.580505371094,-77.012702941895,-1
R_1f7azIawy8i1At5,Default Response Set,Anonymous, , ,67.186.11.212,0,4/24/2018 16:44:38,4/24/2018 16:47:21,1,22037259,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,-1,1,1984,2,40.807601928711,-79.421997070312,-1
R_3MiIz7CrA6mapcL,Default Response Set,Anonymous, , ,71.13.66.20,0,4/24/2018 16:46:03,4/24/2018 16:47:21,1,51686632,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-3,1,1987,2,45.34489440918,-84.915000915527,-1
R_2Wu9LmRi6AF9w33,Default Response Set,Anonymous, , ,146.166.62.160,0,4/24/2018 16:45:39,4/24/2018 16:47:22,1,76083378,1, , , , , , , ,1, ,1,0,0,4, , , ,1, , , , ,1, ,0,1966,2,41.139999389648,-104.82029724121,-1
R_eOSppj7eBaIGcA9,Default Response Set,Anonymous, , ,198.12.108.11,0,4/24/2018 16:46:40,4/24/2018 16:47:23,1,13082107,1, , , , , , ,1, , ,3,0,0,1, , ,1, , , , , ,3, ,1,1988,2,42.886505126953,-78.878402709961,-1
R_21mLssIHdb3qc7B,Default Response Set,Anonymous, , ,38.27.128.149,0,4/24/2018 16:45:49,4/24/2018 16:47:23,1,27050181,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,-1, ,0,1987,2,42.305603027344,-77.631500244141,-1
R_33kHyFvix0eNHqe,Default Response Set,Anonymous, , ,76.187.65.25,0,4/24/2018 16:45:35,4/24/2018 16:47:23,1,66523918,1, , , , , , ,1, , ,2,0,0,1, , ,1, , , , , ,0, ,1,1985,2,33.073501586914,-96.903198242188,-1
R_2V1KCSPllmn8gzE,Default Response Set,Anonymous, , ,72.184.230.127,0,4/24/2018 16:44:53,4/24/2018 16:47:23,1,36425234,1, ,1, , , , , , ,2, ,1,1,4, , , , , ,1, , , ,2,0,1953,4,27.911193847656,-82.755096435547,-1
R_3rPzF6GvRgr6GyD,Default Response Set,Anonymous, , ,205.222.248.235,0,4/24/2018 16:45:35,4/24/2018 16:47:26,1,56806193,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-3,0,1982,2,39.175201416016,-77.177001953125,-1
R_1F8kF6KIrV80tZz,Default Response Set,Anonymous, , ,173.16.96.32,0,4/24/2018 16:44:04,4/24/2018 16:47:30,1,99858280,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,-2,0,1979,2,38.804306030273,-95.237098693848,-1
R_29aYrBSxdE5eABd,Default Response Set,Anonymous, , ,72.35.49.106,0,4/24/2018 16:46:01,4/24/2018 16:47:32,1,17020527,1, , , , ,1, , , , ,2,0,1,1,1, , , , , , , ,2, ,0,1987,2,41.901504516602,-85.034599304199,-1
R_2Uit5Y8fD7HZJmI,Default Response Set,Anonymous, , ,70.121.172.21,0,4/24/2018 16:46:13,4/24/2018 16:47:34,1,96450711,1, ,1, , , , , , ,-1, ,1,1,4, , , , , ,1, , , ,-3,1,1993,1,29.583404541016,-98.399398803711,-1
R_2BlgN7Fle3TXmCk,Default Response Set,Anonymous, , ,76.108.240.6,0,4/24/2018 16:45:10,4/24/2018 16:47:35,1,40895694,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,-1, ,1,1983,3,25.701400756836,-80.358200073242,-1
R_25zrpZ2zgKp46HK,Default Response Set,Anonymous, , ,97.84.162.252,0,4/24/2018 16:46:13,4/24/2018 16:47:36,1,2420585,1, , , , , , , ,1, ,0,0,0,4, , , ,1, , , , ,0, ,1,1976,2,43.415496826172,-83.899101257324,-1
R_ZDHkGPT1PEd2NeV,Default Response Set,Anonymous, , ,190.124.31.72,0,4/24/2018 16:43:57,4/24/2018 16:47:38,1,90526020,1, , , , , , ,1, , ,1,1,0,4, , ,1, , , , , ,1, ,0,1987,2,10.316696166992,-72.316703796387,-1
R_1lcaqGfa5jwQXGt,Default Response Set,Anonymous, , ,108.22.206.196,0,4/24/2018 16:44:38,4/24/2018 16:47:44,1,26828498,1, ,1, , , , , , ,0, ,1,1,4, , , , , ,1, , , ,-3,0,1985,2,39.629104614258,-77.712799072266,-1
R_3n97xjWTemvgEGq,Default Response Set,Anonymous, , ,69.5.154.1,0,4/24/2018 16:45:44,4/24/2018 16:47:46,1,92230954,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,3,0,1996,1,42.065704345703,-93.692802429199,-1
R_1qWWzYx8maTADyd,Default Response Set,Anonymous, , ,40.139.94.147,0,4/24/2018 16:46:19,4/24/2018 16:47:46,1,84503588,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,0, ,1,1980,2,42.304397583008,-85.629203796387,-1
R_3kGrr1wMMrkpOfI,Default Response Set,Anonymous, , ,24.165.182.250,0,4/24/2018 16:46:15,4/24/2018 16:47:47,1,76012957,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-1,0,1964,2,41.134292602539,-81.855903625488,-1
R_5nCcJk6zMzPPrpL,Default Response Set,Anonymous, , ,108.2.215.50,0,4/24/2018 16:44:24,4/24/2018 16:47:49,1,36218698,1, , , , , ,1, , , ,-2,0,1,4, ,1, , , , , , ,-2, ,0,1974,2,40.154495239258,-75.380897521973,-1
R_1r2FYq3FrWGCHYQ,Default Response Set,Anonymous, , ,76.7.210.115,0,4/24/2018 16:45:59,4/24/2018 16:47:50,1,79285762,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,2,0,1958,2,38.731399536133,-94.828201293945,-1
R_1jMQbDLBrn4Hhf5,Default Response Set,Anonymous, , ,174.235.148.55,0,4/24/2018 16:44:00,4/24/2018 16:47:51,1,68985643,1,1, , , , , , , ,0, ,1,1,4, , , , ,1, , , , ,1,0,1962,2,30.535400390625,-89.459999084473,-1
R_8G5Xy93FXQWnCJX,Default Response Set,Anonymous, , ,72.209.17.198,0,4/24/2018 16:46:57,4/24/2018 16:47:51,1,87765227,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,2,0,1992,2,41.776992797852,-72.523597717285,-1
R_3qe6GViQQ6Ynavn,Default Response Set,Anonymous, , ,73.22.119.106,0,4/24/2018 16:46:03,4/24/2018 16:47:57,1,55955312,1,1, , , , , , , ,1, ,1,1,1, , , , ,1, , , , ,2,1,1993,2,40.058303833008,-88.257301330566,-1
R_0HcOgxfKcLpC837,Default Response Set,Anonymous, , ,76.101.207.238,0,4/24/2018 16:43:32,4/24/2018 16:47:57,1,82792242,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-2,1,1960,3,26.238494873047,-81.764099121094,-1
R_Dqs0hasV5OEeFOh,Default Response Set,Anonymous, , ,74.90.25.149,0,4/24/2018 16:46:34,4/24/2018 16:48:01,1,78976405,1, ,1, , , , , , ,-1, ,1,1,4, , , , , ,1, , , ,-2,0,1977,3,41.082107543945,-73.663597106934,-1
R_1Eg8mEt3mDC4Dhg,Default Response Set,Anonymous, , ,99.7.77.142,0,4/24/2018 16:47:00,4/24/2018 16:48:05,1,1583685,1, , , , , , ,1, , ,2,0,1,1, , ,1, , , , , ,-2, ,0,1990,2,42.599105834961,-82.931198120117,-1
R_3fe4pMRISk1NCk9,Default Response Set,Anonymous, , ,174.223.4.140,0,4/24/2018 16:41:55,4/24/2018 16:48:07,1,4722912,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,2, ,0,1965,2,32.287704467773,-84.972702026367,-1
R_Yc5itKveDmaFJm1,Default Response Set,Anonymous, , ,73.163.209.230,0,4/24/2018 16:46:24,4/24/2018 16:48:10,1,53937359,1, , , , , , , ,1, ,-1,0,1,4, , , ,1, , , , ,-3, ,0,1965,3,39.493896484375,-77.340301513672,-1
R_25tkkiBI8DJzvFq,Default Response Set,Anonymous, , ,67.60.100.149,0,4/24/2018 16:46:58,4/24/2018 16:48:10,1,62261771,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,3, ,0,1976,2,33.584594726562,-88.414001464844,-1
R_1i3P7bCKw9wBw5E,Default Response Set,Anonymous, , ,173.61.40.29,0,4/24/2018 16:47:09,4/24/2018 16:48:12,1,76406457,1, , ,1, , , , , ,-2, ,1,0,1, , , , , , ,1, , ,-3,0,1982,5,39.97200012207,-75.047897338867,-1
R_zZLedrldXjo5NTj,Default Response Set,Anonymous, , ,198.37.241.47,0,4/24/2018 16:44:20,4/24/2018 16:48:14,1,70934243,1, , ,1, , , , , ,0, ,1,0,1, , , , , , ,1, , ,0,0,1984,2,38.253204345703,-84.552398681641,-1
R_5mB4GeZ1VurJ93X,Default Response Set,Anonymous, , ,47.39.141.94,0,4/24/2018 16:46:46,4/24/2018 16:48:14,1,24232937,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,3,1,1992,2,34.003005981445,-83.347099304199,-1
R_a5YIoiiUKasJ8Yx,Default Response Set,Anonymous, , ,73.205.68.46,0,4/24/2018 16:46:35,4/24/2018 16:48:15,1,38465458,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,2,1,1960,2,27.296493530273,-80.291999816895,-1
R_3KxaxJ9c43LDrC9,Default Response Set,Anonymous, , ,64.86.52.6,0,4/24/2018 16:46:27,4/24/2018 16:48:15,1,36026558,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,0, ,1,1972,2,41.078002929688,-74.176399230957,-1
R_2zYEyG3RdC5c0io,Default Response Set,Anonymous, , ,208.180.203.34,0,4/24/2018 16:47:03,4/24/2018 16:48:17,1,18836138,1, , , , , , ,1, , ,1,0,0,2, , ,1, , , , , ,-2, ,0,1989,2,31.28840637207,-92.388000488281,-1
R_1qXuxnOPnsK3IPB,Default Response Set,Anonymous, , ,68.168.89.190,0,4/24/2018 16:46:36,4/24/2018 16:48:17,1,20915508,1, , , , , ,1, , , ,2,0,1,4, ,1, , , , , , ,1, ,0,1976,2,40.046997070312,-75.281097412109,-1
R_2XdOzNl92TBIUAn,Default Response Set,Anonymous, , ,174.96.102.130,0,4/24/2018 16:45:54,4/24/2018 16:48:19,1,3179003,1, , , , , ,1, , , ,-2,0,1,4, ,1, , , , , , ,-2, ,1,1960,6,40.440994262695,-81.491996765137,-1
R_33dtUMFkvI0jlNU,Default Response Set,Anonymous, , ,73.203.233.133,0,4/24/2018 16:46:17,4/24/2018 16:48:20,1,10128588,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,2,0,1966,2,31.31559753418,-89.413101196289,-1
R_1Qaq7q9qTRFYLD3,Default Response Set,Anonymous, , ,50.244.218.70,0,4/24/2018 16:44:28,4/24/2018 16:48:21,1,10253254,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-3, ,1,1991,2,45.063598632812,-93.378898620605,-1
R_Od2NMma7DSCpbcR,Default Response Set,Anonymous, , ,174.24.3.174,0,4/24/2018 16:47:01,4/24/2018 16:48:22,1,79325431,1, ,1, , , , , , ,0, ,1,1,4, , , , , ,1, , , ,-1,0,1987,3,38.803894042969,-104.77629852295,-1
R_2c1NxpFaJUNku4a,Default Response Set,Anonymous, , ,67.247.209.64,0,4/24/2018 16:43:43,4/24/2018 16:48:22,1,96968800,1, , , , , , ,1, , ,-2,0,0,1, , ,1, , , , , ,-3, ,1,1987,2,42.835601806641,-78.748397827148,-1
R_uyz80jk6GHit105,Default Response Set,Anonymous, , ,174.110.16.121,0,4/24/2018 16:46:28,4/24/2018 16:48:23,1,76565502,1, ,1, , , , , , ,2, ,1,1,4, , , , , ,1, , , ,2,0,1988,2,35.024597167969,-78.996803283691,-1
R_2ONEzkQuR2TS1Sx,Default Response Set,Anonymous, , ,68.59.37.15,0,4/24/2018 16:45:59,4/24/2018 16:48:24,1,32767330,1, , , , ,1, , , , ,-3,0,1,1,1, , , , , , , ,-2, ,1,1949,4,45.010192871094,-93.342796325684,-1
R_2fKhVZ2xSLR3VYk,Default Response Set,Anonymous, , ,71.229.86.225,0,4/24/2018 16:45:48,4/24/2018 16:48:24,1,86840394,1, , , , , , ,1, , ,-1,0,0,1, , ,1, , , , , ,-1, ,1,1991,3,32.078704833984,-81.058097839355,-1
R_3EhayHR8hZ6PD3X,Default Response Set,Anonymous, , ,69.143.139.115,0,4/24/2018 16:45:52,4/24/2018 16:48:25,1,87034489,1,1, , , , , , , ,-1, ,1,1,1, , , , ,1, , , , ,-2,1,1977,2,39.617202758789,-75.867797851562,-1
R_2QYib0VRcK92mEk,Default Response Set,Anonymous, , ,113.173.30.76,0,4/24/2018 16:47:20,4/24/2018 16:48:25,1,14161405,1, , , , , , ,1, , ,-1,0,0,1, , ,1, , , , , ,-1, ,1,1985,3,10.814193725586,106.64379882812,-1
R_1LhXAkAp4KomRPX,Default Response Set,Anonymous, , ,161.165.196.112,0,4/24/2018 16:40:39,4/24/2018 16:48:29,1,12637313,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,-1, ,0,1978,2,36.345703125,-94.251403808594,-1
R_31YFMe91RvyaAbE,Default Response Set,Anonymous, , ,208.84.138.84,0,4/24/2018 16:47:35,4/24/2018 16:48:30,1,4589143,1, , , , ,1, , , , ,-1,0,1,1,1, , , , , , , ,0, ,0,1993,2,33.146392822266,-97.090202331543,-1
R_339XRnv1uBgAbaF,Default Response Set,Anonymous, , ,73.48.230.133,0,4/24/2018 16:44:02,4/24/2018 16:48:31,1,11692677,1, , , , ,1, , , , ,0,0,1,1,1, , , , , , , ,0, ,1,1997,3,36.81120300293,-119.71289825439,-1
R_2V8860GKoJTyMSz,Default Response Set,Anonymous, , ,198.140.240.10,0,4/24/2018 16:46:45,4/24/2018 16:48:32,1,60103586,1, ,1, , , , , , ,-2, ,1,1,4, , , , , ,1, , , ,-3,1,1974,5,28.306900024414,-81.424598693848,-1
R_1hBerVDuOtDZjl6,Default Response Set,Anonymous, , ,192.3.7.86,0,4/24/2018 16:47:41,4/24/2018 16:48:33,1,10486357,1,1, , , , , , , ,-3, ,1,1,1, , , , ,1, , , , ,-3,0,1990,2,32.778701782227,-96.821701049805,-1
R_2uD7me8YpKECJ55,Default Response Set,Anonymous, , ,24.15.186.1,0,4/24/2018 16:47:00,4/24/2018 16:48:37,1,85769311,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,1,1,1985,5,41.758102416992,-88.021102905273,-1
R_1mUclnUnfIfkhAD,Default Response Set,Anonymous, , ,68.107.111.227,0,4/24/2018 16:46:28,4/24/2018 16:48:40,1,31052892,1, , , , , ,1, , , ,1,0,1,4, ,1, , , , , , ,0, ,1,1990,1,32.737106323242,-117.08810424805,-1
R_06saYyjhEmzyUj7,Default Response Set,Anonymous, , ,73.194.153.219,0,4/24/2018 16:45:32,4/24/2018 16:48:41,1,54780319,1,1, , , , , , , ,2, ,0,1,4, , , , ,1, , , , ,2,1,1987,2,40.78010559082,-74.063301086426,-1
R_3noNQnTX5tYa8At,Default Response Set,Anonymous, , ,47.221.152.95,0,4/24/2018 16:47:03,4/24/2018 16:48:42,1,72487043,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,0, ,0,1983,2,30.632705688477,-97.677200317383,-1
R_273GdNseqKcjUpP,Default Response Set,Anonymous, , ,108.202.89.175,0,4/24/2018 16:47:10,4/24/2018 16:48:43,1,52892090,1, , , , , ,1, , , ,-1,0,1,4, ,1, , , , , , ,-1, ,1,1959,2,39.07209777832,-94.450302124023,-1
R_2EgIvOpHyZ4GC94,Default Response Set,Anonymous, , ,68.58.151.2,0,4/24/2018 16:46:53,4/24/2018 16:48:45,1,86010256,1, , , ,1, , , , ,2, ,1,0,4, , , , , , , ,1, ,1,0,1977,5,39.727005004883,-85.890800476074,-1
R_2pXeIudEOrKJGs1,Default Response Set,Anonymous, , ,73.216.77.146,0,4/24/2018 16:48:02,4/24/2018 16:48:48,1,99883469,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,3, ,0,1988,2,37.627304077148,-77.543701171875,-1
R_3PTPfBPlrpNanIt,Default Response Set,Anonymous, , ,72.182.55.229,0,4/24/2018 16:47:21,4/24/2018 16:48:53,1,47058448,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,-1,1,1987,2,30.296096801758,-97.73690032959,-1
R_31bawDJb8NJICtv,Default Response Set,Anonymous, , ,12.110.248.226,0,4/24/2018 16:47:17,4/24/2018 16:48:54,1,2864857,1, , , , ,1, , , , ,0,0,1,1,1, , , , , , , ,0, ,1,1984,2,25.990997314453,-80.210998535156,-1
R_d0XTjeeeUKgHNbb,Default Response Set,Anonymous, , ,71.94.231.122,0,4/24/2018 16:47:37,4/24/2018 16:48:57,1,8831373,1, , , , , , , ,1, ,1,1,0,4, , , ,1, , , , ,1, ,1,1995,2,44.121307373047,-124.00230407715,-1
R_2V4373b7VSszpl0,Default Response Set,Anonymous, , ,100.16.46.122,0,4/24/2018 16:47:16,4/24/2018 16:48:58,1,23649662,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1971,3,39.552597045898,-76.298202514648,-1
R_Caa1drK39bCrJQJ,Default Response Set,Anonymous, , ,97.122.212.58,0,4/24/2018 16:47:25,4/24/2018 16:48:59,1,45860170,1,1, , , , , , , ,2, ,1,1,1, , , , ,1, , , , ,3,0,1960,3,39.815795898438,-105.01280212402,-1
R_2uJw2G7BQ3Y9VEE,Default Response Set,Anonymous, , ,24.225.125.42,0,4/24/2018 16:46:13,4/24/2018 16:48:59,1,59991289,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1978,2,48.146392822266,-96.176498413086,-1
R_31Nldcl0J92635P,Default Response Set,Anonymous, , ,160.33.195.21,0,4/24/2018 16:47:44,4/24/2018 16:49:01,1,67558384,1, , ,1, , , , , ,-3, ,1,0,1, , , , , , ,1, , ,-3,1,1988,2,41.034805297852,-74.043899536133,-1
R_2rAe5HhFEZneCFD,Default Response Set,Anonymous, , ,50.79.100.33,0,4/24/2018 16:47:53,4/24/2018 16:49:05,1,94505724,1, , ,1, , , , , ,1, ,1,0,1, , , , , , ,1, , ,1,0,1981,2,39.797805786133,-74.255897521973,-1
R_2PqhMG85Ly5X962,Default Response Set,Anonymous, , ,150.212.127.104,0,4/24/2018 16:47:46,4/24/2018 16:49:07,1,22960997,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,0,0,1997,1,40.43440246582,-80.024803161621,-1
R_20VAY5kblBaISbU,Default Response Set,Anonymous, , ,68.12.58.128,0,4/24/2018 16:47:24,4/24/2018 16:49:08,1,42271020,1, , ,1, , , , , ,3, ,0,0,1, , , , , , ,1, , ,2,0,1997,3,35.5751953125,-97.638496398926,-1
R_3O2MwAW1z5joJwi,Default Response Set,Anonymous, , ,12.189.87.250,0,4/24/2018 16:47:49,4/24/2018 16:49:08,1,56294601,1, ,1, , , , , , ,-1, ,1,1,4, , , , , ,1, , , ,1,1,1991,2,39.895004272461,-86.180397033691,-1
R_1FDO0QN0kJegYAS,Default Response Set,Anonymous, , ,24.125.237.3,0,4/24/2018 16:47:16,4/24/2018 16:49:09,1,36593814,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,1, ,0,1985,3,33.811004638672,-84.286903381348,-1
R_1KlrKPb3rgG7tQj,Default Response Set,Anonymous, , ,71.213.151.205,0,4/24/2018 16:46:53,4/24/2018 16:49:13,1,77926361,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,1,0,1978,2,40.757293701172,-82.579002380371,-1
R_1QEk2TjhDQuywLI,Default Response Set,Anonymous, , ,73.119.239.216,0,4/24/2018 16:47:48,4/24/2018 16:49:14,1,77211315,1, , , ,1, , , , ,-2, ,1,0,4, , , , , , , ,1, ,-2,0,1983,2,43.013900756836,-71.435203552246,-1
R_2rON8En00y8hXIN,Default Response Set,Anonymous, , ,108.64.75.194,0,4/24/2018 16:48:11,4/24/2018 16:49:18,1,3091480,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,1,0,1983,2,38.112899780273,-122.13310241699,-1
R_2B9ylJ8LN7qXKpU,Default Response Set,Anonymous, , ,97.81.144.248,0,4/24/2018 16:47:03,4/24/2018 16:49:19,1,28542116,1, ,1, , , , , , ,-3, ,1,1,4, , , , , ,1, , , ,-3,0,1958,2,36.490707397461,-82.620002746582,-1
R_2a9mAGDcDAHvvU5,Default Response Set,Anonymous, , ,24.176.45.173,0,4/24/2018 16:47:23,4/24/2018 16:49:20,1,12899083,1, , , , , , ,1, , ,-3,0,0,1, , ,1, , , , , ,-3, ,0,1959,3,42.201095581055,-85.616897583008,-1
R_sBxFZJpuugEhYsN,Default Response Set,Anonymous, , ,98.10.194.122,0,4/24/2018 16:46:07,4/24/2018 16:49:21,1,63174918,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,0, ,1,1988,3,43.041793823242,-77.60710144043,-1
R_C1vhz4c6zpcS9LH,Default Response Set,Anonymous, , ,190.124.31.72,0,4/24/2018 16:44:21,4/24/2018 16:49:22,1,20693612,1, , , ,1, , , , ,2, ,1,1,4, , , , , , , ,1, ,2,0,1987,2,10.316696166992,-72.316703796387,-1
R_3RsHOFEUUyBndhK,Default Response Set,Anonymous, , ,69.138.143.146,0,4/24/2018 16:47:25,4/24/2018 16:49:22,1,95460547,1,1, , , , , , , ,1, ,1,1,1, , , , ,1, , , , ,2,0,1982,2,26.665802001953,-81.748001098633,-1
R_1DpVVQGS618wz8F,Default Response Set,Anonymous, , ,66.8.231.140,0,4/24/2018 16:47:18,4/24/2018 16:49:22,1,69928897,1, ,1, , , , , , ,1, ,1,0,4, , , , , ,1, , , ,-1,1,1934,4,19.710800170898,-155.87399291992,-1
R_036tU5PYeqD9yed,Default Response Set,Anonymous, , ,216.195.97.82,0,4/24/2018 16:48:00,4/24/2018 16:49:25,1,63512952,1, , , , , , , ,1, ,2,0,0,4, , , ,1, , , , ,2, ,0,1966,2,32.740600585938,-97.38020324707,-1
R_2cu6nDuLInRGxU3,Default Response Set,Anonymous, , ,199.195.208.43,0,4/24/2018 16:47:30,4/24/2018 16:49:25,1,7504453,1, , , , ,1, , , , ,3,0,1,1,1, , , , , , , ,0, ,0,1984,2,36.386795043945,-85.308296203613,-1
R_DbKcS7vgAc93iFP,Default Response Set,Anonymous, , ,174.16.32.85,0,4/24/2018 16:47:17,4/24/2018 16:49:28,1,35910492,1, , , ,1, , , , ,1, ,1,0,4, , , , , , , ,1, ,2,1,1970,3,39.665893554688,-105.09629821777,-1
R_2rCKTZicvBPTNw6,Default Response Set,Anonymous, , ,198.199.190.140,0,4/24/2018 16:40:41,4/24/2018 16:49:29,1,96384438,1,1, , , , , , , ,0, ,1,1,1, , , , ,1, , , , ,0,1,1988,2,39.726501464844,-94.732200622559,-1
R_AvqlvhZo0DzW3jX,Default Response Set,Anonymous, , ,146.189.165.252,0,4/24/2018 16:46:10,4/24/2018 16:49:29,1,23270123,1, , , , , ,1, , , ,-2,0,1,4, ,1, , , , , , ,-2, ,1,1969,2,42.364807128906,-71.896896362305,-1
